label,count,precision_Int_ResGAT,precision_ESM-3,recall_Int_ResGAT,recall_ESM-3,bin
525,11,0.4090909090909091,0.4444444444444444,0.8181818181818182,0.7272727272727273,10-50
526,3,1.0,0.0,1.0,0.0,0-5
527,2,0.5,0.0,1.0,0.0,0-5
528,34,0.9411764705882353,0.96,0.9411764705882353,0.7058823529411765,10-50
529,5,0.5714285714285714,0.23076923076923078,0.8,0.6,5-10
530,4,1.0,0.0,1.0,0.0,0-5
531,4,0.75,0.4444444444444444,0.75,1.0,0-5
532,4,0.8,0.0,1.0,0.0,0-5
533,19,1.0,0.8260869565217391,1.0,1.0,10-50
534,9,1.0,0.0,1.0,0.0,5-10
535,4,1.0,1.0,0.75,0.75,0-5
536,2,1.0,0.0,1.0,0.0,0-5
537,3,0.6,0.3,1.0,1.0,0-5
538,20,1.0,1.0,1.0,1.0,10-50
539,3,1.0,0.5,1.0,1.0,0-5
540,22,0.9523809523809523,0.7894736842105263,0.9090909090909091,0.6818181818181818,10-50
541,3,1.0,0.0,0.6666666666666666,0.0,0-5
542,4,1.0,1.0,1.0,1.0,0-5
543,23,1.0,1.0,1.0,1.0,10-50
544,45,0.8863636363636364,0.0,0.8666666666666667,0.0,10-50
545,2,0.5,0.0,0.5,0.0,0-5
546,2,1.0,0.0,1.0,0.0,0-5
547,0,0.0,0.0,0.0,0.0,0-5
548,2,1.0,0.0,1.0,0.0,0-5
549,0,0.0,0.0,0.0,0.0,0-5
550,1,1.0,0.0,1.0,0.0,0-5
551,7,1.0,0.0,1.0,0.0,5-10
552,0,0.0,0.0,0.0,0.0,0-5
553,6,1.0,0.0,0.16666666666666666,0.0,5-10
554,0,0.0,0.0,0.0,0.0,0-5
555,12,1.0,0.0,1.0,0.0,10-50
556,3,1.0,1.0,0.6666666666666666,1.0,0-5
557,2,1.0,0.6666666666666666,1.0,1.0,0-5
558,2,1.0,1.0,1.0,1.0,0-5
559,69,1.0,0.8625,1.0,1.0,50-100
560,2,0.6666666666666666,0.5,1.0,1.0,0-5
561,13,0.8666666666666667,0.6842105263157895,1.0,1.0,10-50
562,1,0.0,0.0,0.0,0.0,0-5
563,1,1.0,0.0625,1.0,1.0,0-5
564,4,0.8,0.6666666666666666,1.0,1.0,0-5
565,2,0.6666666666666666,0.0,1.0,0.0,0-5
566,1,0.0,0.0,0.0,0.0,0-5
567,1,1.0,0.0,1.0,0.0,0-5
568,0,0.0,0.0,0.0,0.0,0-5
569,0,0.0,0.0,0.0,0.0,0-5
570,2,0.0,0.0,0.0,0.0,0-5
571,2,1.0,0.0,1.0,0.0,0-5
572,0,0.0,0.0,0.0,0.0,0-5
573,3,1.0,0.0967741935483871,1.0,1.0,0-5
574,1,1.0,0.0,1.0,0.0,0-5
575,2,0.6666666666666666,0.0,1.0,0.0,0-5
576,3,1.0,0.0,1.0,0.0,0-5
577,1,1.0,0.0,1.0,0.0,0-5
578,2,1.0,0.0,1.0,0.0,0-5
579,3,1.0,1.0,1.0,1.0,0-5
580,2,1.0,0.2,1.0,1.0,0-5
581,1,0.5,0.0,1.0,0.0,0-5
582,4,1.0,0.25,0.75,0.25,0-5
583,2,1.0,0.5,1.0,1.0,0-5
584,52,1.0,1.0,1.0,1.0,50-100
585,5,1.0,1.0,1.0,0.6,5-10
586,11,1.0,0.9166666666666666,1.0,1.0,10-50
587,1,0.0,0.0,0.0,0.0,0-5
588,58,1.0,0.9666666666666667,1.0,1.0,50-100
589,1,1.0,0.0,1.0,0.0,0-5
590,146,1.0,0.9931972789115646,1.0,1.0,100-500
591,3,1.0,1.0,1.0,0.6666666666666666,0-5
592,0,0.0,0.0,0.0,0.0,0-5
593,10,1.0,1.0,1.0,1.0,10-50
594,9,1.0,1.0,1.0,1.0,5-10
595,1,1.0,0.0,1.0,0.0,0-5
596,17,0.9444444444444444,0.9444444444444444,1.0,1.0,10-50
597,3,0.75,0.0,1.0,0.0,0-5
598,2,1.0,0.0,1.0,0.0,0-5
599,3,1.0,0.0,1.0,0.0,0-5
600,4,1.0,0.3333333333333333,0.75,1.0,0-5
601,2,1.0,0.0,1.0,0.0,0-5
602,0,0.0,0.0,0.0,0.0,0-5
603,1,1.0,0.0,1.0,0.0,0-5
604,9,1.0,1.0,1.0,1.0,5-10
605,1,1.0,0.0,1.0,0.0,0-5
606,0,0.0,0.0,0.0,0.0,0-5
607,15,1.0,0.625,1.0,1.0,10-50
608,41,0.9459459459459459,0.0,0.8536585365853658,0.0,10-50
609,2,1.0,0.0,1.0,0.0,0-5
610,56,0.9824561403508771,0.9491525423728814,1.0,1.0,50-100
611,0,0.0,0.0,0.0,0.0,0-5
612,192,1.0,1.0,1.0,1.0,100-500
613,1,1.0,0.0,1.0,0.0,0-5
614,5,1.0,0.0,1.0,0.0,5-10
615,15,0.8235294117647058,0.46875,0.9333333333333333,1.0,10-50
616,23,1.0,1.0,1.0,1.0,10-50
617,0,0.0,0.0,0.0,0.0,0-5
618,165,1.0,1.0,1.0,1.0,100-500
619,164,1.0,1.0,1.0,1.0,100-500
620,1,1.0,0.0,1.0,0.0,0-5
621,0,0.0,0.0,0.0,0.0,0-5
622,4,0.75,0.2857142857142857,0.75,1.0,0-5
623,3,1.0,0.0,1.0,0.0,0-5
624,49,0.9423076923076923,1.0,1.0,1.0,10-50
625,4,1.0,1.0,1.0,1.0,0-5
626,9,1.0,0.0,0.4444444444444444,0.0,5-10
627,72,1.0,0.972972972972973,1.0,1.0,50-100
628,52,0.9565217391304348,0.0,0.8461538461538461,0.0,50-100
629,2,1.0,0.0,0.5,0.0,0-5
630,0,0.0,0.0,0.0,0.0,0-5
631,1,0.3333333333333333,0.0,1.0,0.0,0-5
632,1,1.0,0.0,1.0,0.0,0-5
633,2,0.0,0.0,0.0,0.0,0-5
634,9,0.8888888888888888,0.8181818181818182,0.8888888888888888,1.0,5-10
635,9,1.0,0.0,1.0,0.0,5-10
636,113,1.0,0.990909090909091,0.9557522123893806,0.9646017699115044,100-500
637,3,1.0,0.0,0.3333333333333333,0.0,0-5
638,0,0.0,0.0,0.0,0.0,0-5
639,0,0.0,0.0,0.0,0.0,0-5
640,1,1.0,0.0,1.0,0.0,0-5
641,1,0.0,0.0,0.0,0.0,0-5
642,1,0.5,0.0,1.0,0.0,0-5
643,2,1.0,0.0,1.0,0.0,0-5
644,174,0.9942857142857143,1.0,1.0,1.0,100-500
645,2,1.0,0.2857142857142857,1.0,1.0,0-5
646,2,1.0,0.0,1.0,0.0,0-5
647,1,0.5,0.0,1.0,0.0,0-5
648,10,1.0,0.9090909090909091,1.0,1.0,10-50
649,0,0.0,0.0,0.0,0.0,0-5
650,56,1.0,0.9824561403508771,1.0,1.0,50-100
651,2,1.0,1.0,1.0,1.0,0-5
652,1,1.0,0.0,1.0,0.0,0-5
653,3,1.0,0.0,1.0,0.0,0-5
654,3,0.6666666666666666,0.0,0.6666666666666666,0.0,0-5
655,5,1.0,1.0,1.0,1.0,5-10
656,10,1.0,0.45,0.9,0.9,10-50
657,3,0.5,0.6666666666666666,0.3333333333333333,0.6666666666666666,0-5
658,3,0.42857142857142855,0.375,1.0,1.0,0-5
659,0,0.0,0.0,0.0,0.0,0-5
660,3,1.0,0.6,1.0,1.0,0-5
661,56,0.9649122807017544,0.9259259259259259,0.9821428571428571,0.8928571428571429,50-100
662,0,0.0,0.0,0.0,0.0,0-5
663,161,0.9938271604938271,0.8090452261306532,1.0,1.0,100-500
664,0,0.0,0.0,0.0,0.0,0-5
665,1,1.0,0.0,1.0,0.0,0-5
666,41,0.9761904761904762,0.9534883720930233,1.0,1.0,10-50
667,6,1.0,0.0,0.8333333333333334,0.0,5-10
668,8,1.0,1.0,1.0,1.0,5-10
669,1,1.0,1.0,1.0,1.0,0-5
670,0,0.0,0.0,0.0,0.0,0-5
671,110,1.0,0.9734513274336283,1.0,1.0,100-500
672,0,0.0,0.0,0.0,0.0,0-5
673,6,1.0,1.0,1.0,1.0,5-10
674,0,0.0,0.0,0.0,0.0,0-5
675,15,1.0,1.0,1.0,1.0,10-50
676,5,1.0,0.0,1.0,0.0,5-10
677,41,1.0,1.0,1.0,1.0,10-50
678,1,1.0,0.0,1.0,0.0,0-5
679,1,0.0,0.0,0.0,0.0,0-5
680,0,0.0,0.0,0.0,0.0,0-5
681,2,1.0,1.0,1.0,1.0,0-5
682,7,0.5833333333333334,0.6,1.0,0.8571428571428571,5-10
683,3,0.42857142857142855,0.5,1.0,0.3333333333333333,0-5
684,7,1.0,0.0,0.8571428571428571,0.0,5-10
685,4,0.8,0.0,1.0,0.0,0-5
686,99,0.8909090909090909,0.717948717948718,0.98989898989899,0.2828282828282828,50-100
687,5,0.07142857142857142,0.0,0.4,0.0,5-10
688,59,0.803030303030303,0.18947368421052632,0.8983050847457628,0.9152542372881356,50-100
689,12,0.8888888888888888,0.0,0.6666666666666666,0.0,10-50
690,0,0.0,0.0,0.0,0.0,0-5
691,24,0.29411764705882354,0.26153846153846155,0.8333333333333334,0.7083333333333334,10-50
692,75,1.0,0.9868421052631579,1.0,1.0,50-100
693,1,1.0,0.0,1.0,0.0,0-5
694,644,0.9668141592920354,1.0,0.6785714285714286,0.031055900621118012,500-1000
695,5,0.8333333333333334,0.0,1.0,0.0,5-10
696,10,0.6923076923076923,0.0,0.9,0.0,10-50
697,5,1.0,0.8333333333333334,1.0,1.0,5-10
698,29,0.9655172413793104,1.0,0.9655172413793104,0.41379310344827586,10-50
699,2,1.0,0.0,1.0,0.0,0-5
700,4,1.0,0.0,1.0,0.0,0-5
701,3,1.0,0.0,1.0,0.0,0-5
702,20,0.5757575757575758,0.08333333333333333,0.95,0.05,10-50
703,9,0.5333333333333333,0.0,0.8888888888888888,0.0,5-10
704,0,0.0,0.0,0.0,0.0,0-5
705,0,0.0,0.0,0.0,0.0,0-5
706,1,1.0,0.0,1.0,0.0,0-5
707,4,0.14814814814814814,0.016877637130801686,1.0,1.0,0-5
708,2,0.6666666666666666,0.0,1.0,0.0,0-5
709,2,1.0,0.0,1.0,0.0,0-5
710,2,0.3333333333333333,0.0,0.5,0.0,0-5
711,3,0.75,0.5,1.0,1.0,0-5
712,0,0.0,0.0,0.0,0.0,0-5
713,6,1.0,0.6,1.0,1.0,5-10
714,3,1.0,1.0,1.0,1.0,0-5
715,1,1.0,0.0,1.0,0.0,0-5
716,1,1.0,0.0,1.0,0.0,0-5
717,15,0.9375,0.13793103448275862,1.0,0.8,10-50
718,31,0.7105263157894737,0.03,0.8709677419354839,0.1935483870967742,10-50
719,36,0.7878787878787878,0.0,0.7222222222222222,0.0,10-50
720,1,0.0,0.0,0.0,0.0,0-5
721,4,0.0,0.0,0.0,0.0,0-5
722,55,0.9814814814814815,0.2663316582914573,0.9636363636363636,0.9636363636363636,50-100
723,31,0.5714285714285714,0.0,0.9032258064516129,0.0,10-50
724,3,0.6666666666666666,0.0,0.6666666666666666,0.0,0-5
725,18,0.9473684210526315,0.45,1.0,1.0,10-50
726,2,0.4,0.0,1.0,0.0,0-5
727,3,0.5,0.0,1.0,0.0,0-5
728,41,0.9761904761904762,0.9111111111111111,1.0,1.0,10-50
729,26,0.5714285714285714,0.0,0.9230769230769231,0.0,10-50
730,21,0.9,0.0,0.8571428571428571,0.0,10-50
731,1,1.0,0.0,1.0,0.0,0-5
732,6,0.5454545454545454,0.0,1.0,0.0,5-10
733,111,1.0,0.9487179487179487,1.0,1.0,100-500
734,6,1.0,0.0,1.0,0.0,5-10
735,9,1.0,1.0,1.0,1.0,5-10
736,29,0.9666666666666667,1.0,1.0,0.9655172413793104,10-50
737,7,1.0,1.0,1.0,0.5714285714285714,5-10
738,223,1.0,0.9653679653679653,0.9775784753363229,1.0,100-500
739,3,1.0,1.0,1.0,1.0,0-5
740,44,0.9777777777777777,1.0,1.0,1.0,10-50
741,1,0.0,0.0,0.0,0.0,0-5
742,0,0.0,0.0,0.0,0.0,0-5
743,14,1.0,0.7647058823529411,0.9285714285714286,0.9285714285714286,10-50
744,82,0.9753086419753086,0.9425287356321839,0.9634146341463414,1.0,50-100
745,0,0.0,0.0,0.0,0.0,0-5
746,2,0.0,0.0,0.0,0.0,0-5
747,1,0.5,0.0,1.0,0.0,0-5
748,0,0.0,0.0,0.0,0.0,0-5
749,5,0.7142857142857143,0.2,1.0,0.8,5-10
750,1,1.0,0.0,1.0,0.0,0-5
751,0,0.0,0.0,0.0,0.0,0-5
752,8,1.0,0.0,0.875,0.0,5-10
753,6,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,5-10
754,14,0.7333333333333333,0.5833333333333334,0.7857142857142857,1.0,10-50
755,4,1.0,0.0,1.0,0.0,0-5
756,1,1.0,0.0,1.0,0.0,0-5
757,0,0.0,0.0,0.0,0.0,0-5
758,5,1.0,0.625,1.0,1.0,5-10
759,6,1.0,0.8571428571428571,1.0,1.0,5-10
760,4,1.0,0.0,1.0,0.0,0-5
761,2,1.0,1.0,1.0,0.5,0-5
762,6,0.75,0.8571428571428571,1.0,1.0,5-10
763,1,1.0,1.0,1.0,1.0,0-5
764,2,1.0,0.0,0.5,0.0,0-5
765,3,0.75,0.09523809523809523,1.0,0.6666666666666666,0-5
766,7,0.75,0.0,0.8571428571428571,0.0,5-10
767,2,0.0,0.0,0.0,0.0,0-5
768,3,0.0,0.0,0.0,0.0,0-5
769,0,0.0,0.0,0.0,0.0,0-5
770,2,0.25,0.0,1.0,0.0,0-5
771,2,0.3333333333333333,0.0,0.5,0.0,0-5
772,0,0.0,0.0,0.0,0.0,0-5
773,1,1.0,0.0,1.0,0.0,0-5
774,4,1.0,0.08333333333333333,1.0,1.0,0-5
775,0,0.0,0.0,0.0,0.0,0-5
776,3,0.75,0.0,1.0,0.0,0-5
777,5,1.0,0.0,0.8,0.0,5-10
778,17,1.0,0.0,1.0,0.0,10-50
779,4,1.0,0.0,1.0,0.0,0-5
780,6,0.46153846153846156,0.125,1.0,0.16666666666666666,5-10
781,3,0.75,0.0,1.0,0.0,0-5
782,0,0.0,0.0,0.0,0.0,0-5
783,7,0.875,0.0,1.0,0.0,5-10
784,13,0.9285714285714286,0.8125,1.0,1.0,10-50
785,5,1.0,0.35714285714285715,1.0,1.0,5-10
786,0,0.0,0.0,0.0,0.0,0-5
787,5,0.8333333333333334,1.0,1.0,0.2,5-10
788,3,1.0,0.0,1.0,0.0,0-5
789,3,0.75,0.0,1.0,0.0,0-5
790,2,1.0,0.0,1.0,0.0,0-5
791,0,0.0,0.0,0.0,0.0,0-5
792,0,0.0,0.0,0.0,0.0,0-5
793,1,1.0,0.0,1.0,0.0,0-5
794,6,0.8571428571428571,0.8571428571428571,1.0,1.0,5-10
795,14,1.0,1.0,1.0,0.5,10-50
796,6,1.0,1.0,1.0,1.0,5-10
797,73,1.0,0.9154929577464789,0.9863013698630136,0.8904109589041096,50-100
798,1,1.0,1.0,1.0,1.0,0-5
799,1,1.0,0.0,1.0,0.0,0-5
800,5,1.0,0.0,0.8,0.0,5-10
801,2,0.6666666666666666,0.0,1.0,0.0,0-5
802,0,0.0,0.0,0.0,0.0,0-5
803,7,0.875,0.3333333333333333,1.0,1.0,5-10
804,2,1.0,1.0,1.0,1.0,0-5
805,51,1.0,0.8837209302325582,0.9803921568627451,0.7450980392156863,50-100
806,1,0.0,0.0,0.0,0.0,0-5
807,0,0.0,0.0,0.0,0.0,0-5
808,1,1.0,0.5,1.0,1.0,0-5
809,1,1.0,0.0,1.0,0.0,0-5
810,0,0.0,0.0,0.0,0.0,0-5
811,3,0.6,0.42857142857142855,1.0,1.0,0-5
812,4,1.0,0.6666666666666666,1.0,1.0,0-5
813,4,1.0,0.2222222222222222,1.0,1.0,0-5
814,7,1.0,0.0,0.8571428571428571,0.0,5-10
815,22,1.0,0.9565217391304348,1.0,1.0,10-50
816,27,0.8928571428571429,0.8,0.9259259259259259,0.7407407407407407,10-50
817,48,0.9591836734693877,0.8888888888888888,0.9791666666666666,1.0,10-50
818,115,0.9913793103448276,0.9913793103448276,1.0,1.0,100-500
819,208,1.0,0.9719626168224299,1.0,1.0,100-500
820,6,1.0,0.0,0.8333333333333334,0.0,5-10
821,0,0.0,0.0,0.0,0.0,0-5
822,4,1.0,0.0,0.75,0.0,0-5
823,34,1.0,0.6415094339622641,1.0,1.0,10-50
824,77,0.95,1.0,0.987012987012987,0.8571428571428571,50-100
825,23,0.95,0.6571428571428571,0.8260869565217391,1.0,10-50
826,14,1.0,1.0,1.0,1.0,10-50
827,18,1.0,1.0,0.9444444444444444,0.5,10-50
828,3,1.0,0.0,1.0,0.0,0-5
829,5,0.8333333333333334,0.6,1.0,0.6,5-10
830,4,1.0,0.0,0.25,0.0,0-5
831,0,0.0,0.0,0.0,0.0,0-5
832,4,0.5714285714285714,0.0,1.0,0.0,0-5
833,6,1.0,0.0,1.0,0.0,5-10
834,0,0.0,0.0,0.0,0.0,0-5
835,2,1.0,0.0,1.0,0.0,0-5
836,3,1.0,0.0,1.0,0.0,0-5
837,2,1.0,0.0,1.0,0.0,0-5
838,13,1.0,0.5,1.0,1.0,10-50
839,13,1.0,0.0,1.0,0.0,10-50
840,7,1.0,0.75,1.0,0.8571428571428571,5-10
841,2,1.0,1.0,1.0,1.0,0-5
842,36,1.0,0.9473684210526315,1.0,1.0,10-50
843,0,0.0,0.0,0.0,0.0,0-5
844,0,0.0,0.0,0.0,0.0,0-5
845,152,0.8731343283582089,1.0,0.7697368421052632,0.006578947368421052,100-500
846,5,0.5,0.0,0.8,0.0,5-10
847,2,1.0,0.0,1.0,0.0,0-5
848,2,0.5,0.0,1.0,0.0,0-5
849,1,0.0,0.0,0.0,0.0,0-5
850,2,0.6666666666666666,0.0,1.0,0.0,0-5
851,1,0.5,0.0,1.0,0.0,0-5
852,30,0.7096774193548387,0.0,0.7333333333333333,0.0,10-50
853,1,0.0,0.0,0.0,0.0,0-5
854,1,0.5,0.023809523809523808,1.0,1.0,0-5
855,6,1.0,0.5,1.0,1.0,5-10
856,34,0.9444444444444444,1.0,1.0,0.5294117647058824,10-50
857,2,0.5,0.0,1.0,0.0,0-5
858,2,1.0,0.0,1.0,0.0,0-5
859,2,1.0,0.0,1.0,0.0,0-5
860,1,1.0,0.058823529411764705,1.0,1.0,0-5
861,3,0.75,0.15384615384615385,1.0,0.6666666666666666,0-5
862,0,0.0,0.0,0.0,0.0,0-5
863,1,1.0,0.0,1.0,0.0,0-5
864,1,1.0,0.0,1.0,0.0,0-5
865,3,0.75,0.23076923076923078,1.0,1.0,0-5
866,0,0.0,0.0,0.0,0.0,0-5
867,0,0.0,0.0,0.0,0.0,0-5
868,5,1.0,0.7142857142857143,1.0,1.0,5-10
869,5,0.6666666666666666,0.0,0.8,0.0,5-10
870,1,0.5,1.0,1.0,1.0,0-5
871,1,0.5,0.0,1.0,0.0,0-5
872,2,0.6666666666666666,0.0,1.0,0.0,0-5
873,1,0.0,0.0,0.0,0.0,0-5
874,235,0.9957627118644068,1.0,1.0,1.0,100-500
875,0,0.0,0.0,0.0,0.0,0-5
876,1,1.0,0.0,1.0,0.0,0-5
877,3,1.0,0.0,1.0,0.0,0-5
878,1,1.0,0.0,1.0,0.0,0-5
879,49,0.8571428571428571,0.0,0.6122448979591837,0.0,10-50
880,0,0.0,0.0,0.0,0.0,0-5
881,12,0.7692307692307693,0.0,0.8333333333333334,0.0,10-50
882,2,1.0,0.1,1.0,1.0,0-5
883,2,0.4,0.6666666666666666,1.0,1.0,0-5
884,0,0.0,0.0,0.0,0.0,0-5
885,2,0.6666666666666666,0.0,1.0,0.0,0-5
886,1,1.0,0.0,1.0,0.0,0-5
887,1,0.3333333333333333,0.0,1.0,0.0,0-5
888,2,1.0,0.0,1.0,0.0,0-5
889,121,0.975609756097561,0.9836065573770492,0.9917355371900827,0.9917355371900827,100-500
890,10,1.0,0.0,0.7,0.0,10-50
891,6,0.7142857142857143,0.10526315789473684,0.8333333333333334,0.3333333333333333,5-10
892,3,0.0,0.0,0.0,0.0,0-5
893,3,0.5,0.125,1.0,1.0,0-5
894,1,0.5,1.0,1.0,1.0,0-5
895,12,0.9230769230769231,0.4444444444444444,1.0,1.0,10-50
896,2,0.5,0.0,1.0,0.0,0-5
897,0,0.0,0.0,0.0,0.0,0-5
898,2,0.0,0.0,0.0,0.0,0-5
899,65,0.9696969696969697,0.9701492537313433,0.9846153846153847,1.0,50-100
900,6,0.8571428571428571,0.0,1.0,0.0,5-10
901,8,0.875,0.0,0.875,0.0,5-10
902,1,0.0,0.0,0.0,0.0,0-5
903,3,0.6,0.1875,1.0,1.0,0-5
904,14,0.9285714285714286,0.4117647058823529,0.9285714285714286,1.0,10-50
905,3,1.0,0.0,1.0,0.0,0-5
906,3,1.0,0.075,0.6666666666666666,1.0,0-5
907,36,1.0,0.8780487804878049,1.0,1.0,10-50
908,1,0.0,0.0,0.0,0.0,0-5
909,4,1.0,0.21052631578947367,1.0,1.0,0-5
910,0,0.0,0.0,0.0,0.0,0-5
911,0,0.0,0.0,0.0,0.0,0-5
912,3,1.0,0.0,1.0,0.0,0-5
913,1,1.0,0.0,1.0,0.0,0-5
914,2,1.0,0.0,0.5,0.0,0-5
915,10,1.0,1.0,1.0,0.3,10-50
916,2,1.0,0.4,1.0,1.0,0-5
917,0,0.0,0.0,0.0,0.0,0-5
918,3,1.0,0.75,1.0,1.0,0-5
919,25,1.0,0.8333333333333334,0.96,1.0,10-50
920,4,1.0,1.0,1.0,1.0,0-5
921,2,1.0,0.0,1.0,0.0,0-5
922,47,1.0,0.8679245283018868,0.9787234042553191,0.9787234042553191,10-50
923,2,0.0,0.0,0.0,0.0,0-5
924,3,0.5,0.0,0.6666666666666666,0.0,0-5
925,24,0.8148148148148148,0.0,0.9166666666666666,0.0,10-50
926,1,1.0,0.0,1.0,0.0,0-5
927,7,0.6363636363636364,0.15555555555555556,1.0,1.0,5-10
928,18,0.8947368421052632,0.7619047619047619,0.9444444444444444,0.8888888888888888,10-50
929,4,1.0,1.0,1.0,1.0,0-5
930,5,1.0,1.0,1.0,1.0,5-10
931,3,1.0,0.0,0.6666666666666666,0.0,0-5
932,9,0.6666666666666666,0.0,0.6666666666666666,0.0,5-10
933,0,0.0,0.0,0.0,0.0,0-5
934,6,1.0,0.16666666666666666,0.6666666666666666,0.6666666666666666,5-10
935,2,1.0,0.0,1.0,0.0,0-5
936,1,1.0,0.25,1.0,1.0,0-5
937,9,1.0,0.6363636363636364,0.7777777777777778,0.7777777777777778,5-10
938,2,1.0,0.0,1.0,0.0,0-5
939,10,0.4,0.0,0.4,0.0,10-50
940,1,1.0,0.0,1.0,0.0,0-5
941,2,0.3333333333333333,0.0,0.5,0.0,0-5
942,7,1.0,0.0,0.7142857142857143,0.0,5-10
943,171,0.9940476190476191,1.0,0.9766081871345029,0.9707602339181286,100-500
944,4,0.0,0.0,0.0,0.0,0-5
945,3,1.0,1.0,0.3333333333333333,0.3333333333333333,0-5
946,2,1.0,0.0,1.0,0.0,0-5
947,2,1.0,0.0,1.0,0.0,0-5
948,2,0.6666666666666666,0.0,1.0,0.0,0-5
949,17,1.0,0.0,0.9411764705882353,0.0,10-50
950,84,1.0,0.9130434782608695,1.0,1.0,50-100
951,146,1.0,0.9419354838709677,1.0,1.0,100-500
952,1,0.0,0.0,0.0,0.0,0-5
953,38,0.7272727272727273,0.0,0.8421052631578947,0.0,10-50
954,43,0.9310344827586207,0.0,0.627906976744186,0.0,10-50
955,1,1.0,0.0,1.0,0.0,0-5
956,1,0.0,0.0,0.0,0.0,0-5
957,1,1.0,1.0,1.0,1.0,0-5
958,2,1.0,0.25,1.0,1.0,0-5
959,5,0.7142857142857143,0.0,1.0,0.0,5-10
960,5,1.0,0.23809523809523808,1.0,1.0,5-10
961,0,0.0,0.0,0.0,0.0,0-5
962,1,0.0,0.0,0.0,0.0,0-5
963,4,1.0,0.0,1.0,0.0,0-5
964,2,1.0,0.0,1.0,0.0,0-5
965,8,0.8888888888888888,0.8888888888888888,1.0,1.0,5-10
966,1,1.0,0.0,1.0,0.0,0-5
967,0,0.0,0.0,0.0,0.0,0-5
968,0,0.0,0.0,0.0,0.0,0-5
969,4,0.8,0.0,1.0,0.0,0-5
970,4,1.0,0.6666666666666666,1.0,1.0,0-5
971,0,0.0,0.0,0.0,0.0,0-5
972,16,1.0,1.0,1.0,1.0,10-50
973,56,0.9642857142857143,0.9444444444444444,0.9642857142857143,0.9107142857142857,50-100
974,1,1.0,0.0,1.0,0.0,0-5
975,30,0.9090909090909091,0.4807692307692308,1.0,0.8333333333333334,10-50
976,2,0.6666666666666666,0.0,1.0,0.0,0-5
977,3,1.0,0.0,1.0,0.0,0-5
978,32,0.96875,0.4025974025974026,0.96875,0.96875,10-50
979,0,0.0,0.0,0.0,0.0,0-5
980,26,0.8928571428571429,0.8333333333333334,0.9615384615384616,0.19230769230769232,10-50
981,1,0.5,0.0,1.0,0.0,0-5
982,0,0.0,0.0,0.0,0.0,0-5
983,0,0.0,0.0,0.0,0.0,0-5
984,0,0.0,0.0,0.0,0.0,0-5
985,0,0.0,0.0,0.0,0.0,0-5
986,0,0.0,0.0,0.0,0.0,0-5
987,1,0.0,0.0,0.0,0.0,0-5
988,3,0.75,0.0,1.0,0.0,0-5
989,4,1.0,0.0,0.5,0.0,0-5
990,2,1.0,0.0,0.5,0.0,0-5
991,11,1.0,0.9166666666666666,0.9090909090909091,1.0,10-50
992,2,0.4,0.0,1.0,0.0,0-5
993,79,0.9863013698630136,1.0,0.9113924050632911,0.2911392405063291,50-100
994,1,1.0,0.0,1.0,0.0,0-5
995,1,1.0,0.0,1.0,0.0,0-5
996,2,0.3333333333333333,0.0,0.5,0.0,0-5
997,0,0.0,0.0,0.0,0.0,0-5
998,1,0.5,0.0,1.0,0.0,0-5
999,1,0.5,0.125,1.0,1.0,0-5
1000,1,1.0,0.0,1.0,0.0,0-5
1001,1,1.0,0.0,1.0,0.0,0-5
1002,0,0.0,0.0,0.0,0.0,0-5
1003,1,1.0,0.0,1.0,0.0,0-5
1004,1,1.0,0.0,1.0,0.0,0-5
1005,2,1.0,0.6666666666666666,0.5,1.0,0-5
1006,11,1.0,0.0,1.0,0.0,10-50
1007,0,0.0,0.0,0.0,0.0,0-5
1008,2,1.0,0.0,1.0,0.0,0-5
1009,0,0.0,0.0,0.0,0.0,0-5
1010,0,0.0,0.0,0.0,0.0,0-5
1011,0,0.0,0.0,0.0,0.0,0-5
1012,1,1.0,1.0,1.0,1.0,0-5
1013,3,0.5,0.5,1.0,1.0,0-5
1014,1,1.0,0.0,1.0,0.0,0-5
1015,7,0.7,0.5,1.0,1.0,5-10
1016,5,1.0,0.0,0.8,0.0,5-10
1017,0,0.0,0.0,0.0,0.0,0-5
1018,0,0.0,0.0,0.0,0.0,0-5
1019,4,1.0,0.36363636363636365,1.0,1.0,0-5
1020,12,1.0,0.9230769230769231,0.9166666666666666,1.0,10-50
1021,4,1.0,1.0,1.0,1.0,0-5
1022,5,1.0,1.0,1.0,1.0,5-10
1023,4,1.0,0.0,0.75,0.0,0-5
1024,0,0.0,0.0,0.0,0.0,0-5
1025,8,0.6363636363636364,1.0,0.875,0.125,5-10
1026,4,1.0,0.0,1.0,0.0,0-5
1027,20,0.9523809523809523,0.8695652173913043,1.0,1.0,10-50
1028,6,0.75,0.8333333333333334,1.0,0.8333333333333334,5-10
1029,11,0.7857142857142857,0.0,1.0,0.0,10-50
1030,0,0.0,0.0,0.0,0.0,0-5
1031,2,0.5,0.0,0.5,0.0,0-5
1032,11,1.0,0.4444444444444444,0.9090909090909091,0.36363636363636365,10-50
1033,1,0.0,0.0,0.0,0.0,0-5
1034,5,0.8,1.0,0.8,0.4,5-10
1035,2,1.0,0.0,1.0,0.0,0-5
1036,8,0.8888888888888888,0.3181818181818182,1.0,0.875,5-10
